Data export from TecQuipment CE2000

Data series 1

    Time       T1       T2 setpoint  shutter       T1 
   439.80    3.040    2.935    1.000    0.000    3.040
   439.90    3.040    2.935    1.000    0.000    3.040
   440.00    3.040    2.935    1.000    0.000    3.040
   440.10    3.040    2.935    1.000    0.000    3.040
   440.20    3.040    2.935    1.000    0.000    3.040
   440.30    3.040    2.935    1.000    0.000    3.040
   440.40    3.040    2.935    1.000    0.000    3.040
   440.50    3.040    2.935    1.000    0.000    3.040
   440.60    3.040    2.935    1.000    0.000    3.040
   440.70    3.040    2.935    1.000    0.000    3.040
   440.80    3.040    2.935    1.000    0.000    3.040
   440.90    3.040    2.935    1.000    0.000    3.040
   441.00    3.040    2.935    1.000    0.000    3.040
   441.10    3.040    2.935    1.000    0.000    3.040
   441.20    3.040    2.935    1.000    0.000    3.040
   441.30    3.040    2.935    1.000    0.000    3.040
   441.40    3.040    2.935    1.000    0.000    3.040
   441.50    3.040    2.935    1.000    0.000    3.040
   441.60    3.040    2.935    1.000    0.000    3.040
   441.70    3.040    2.935    1.000    0.000    3.040
   441.80    3.040    2.935    1.000    0.000    3.040
   441.90    3.040    2.935    1.000    0.000    3.040
   442.00    3.040    2.935    1.000    0.000    3.040
   442.10    3.040    2.935    1.000    0.000    3.040
   442.20    3.040    2.935    1.000    0.000    3.040
   442.30    3.040    2.935    1.000    0.000    3.040
   442.40    3.040    2.935    1.000    0.000    3.040
   442.50    3.040    2.935    1.000    0.000    3.040
   442.60    3.040    2.935    1.000    0.000    3.040
   442.70    3.040    2.935    1.000    0.000    3.040
   442.80    3.040    2.935    1.000    0.000    3.040
   442.90    3.040    2.935    1.000    0.000    3.040
   443.00    3.040    2.935    1.000    0.000    3.040
   443.10    3.040    2.935    1.000    0.000    3.040
   443.20    3.040    2.935    1.000    0.000    3.040
   443.30    3.040    2.935    1.000    0.000    3.040
   443.40    3.040    2.935    1.000    0.000    3.040
   443.50    3.040    2.935    1.000    0.000    3.040
   443.60    3.040    2.935    1.000    0.000    3.040
   443.70    3.040    2.935    1.000    0.000    3.040
   443.80    3.040    2.935    1.000    0.000    3.040
   443.90    3.040    2.935    1.000    0.000    3.040
   444.00    3.040    2.935    1.000    0.000    3.040
   444.10    3.040    2.935    1.000    0.000    3.040
   444.20    3.040    2.935    1.000    0.000    3.040
   444.30    3.040    2.935    1.000    0.000    3.040
   444.40    3.040    2.935    1.000    0.000    3.040
   444.50    3.040    2.935    1.000    0.000    3.040
   444.60    3.040    2.935    1.000    0.000    3.040
   444.70    3.040    2.935    1.000    0.000    3.040
   444.80    3.040    2.935    1.000    0.000    3.040
   444.90    3.040    2.935    1.000    0.000    3.040
   445.00    3.040    2.935    1.000    0.000    3.040
   445.10    3.040    2.935    1.000    0.000    3.040
   445.20    3.040    2.935    1.000    0.000    3.040
   445.30    3.040    2.935    1.000    0.000    3.040
   445.40    3.040    2.935    1.000    0.000    3.040
   445.50    3.040    2.935    1.000    0.000    3.040
   445.60    3.040    2.935    1.000    0.000    3.040
   445.70    3.040    2.935    1.000    0.000    3.040
   445.80    3.040    2.935    1.000    0.000    3.040
   445.90    3.040    2.935    1.000    0.000    3.040
   446.00    3.040    2.935    1.000    0.000    3.040
   446.10    3.040    2.935    1.000    0.000    3.040
   446.20    3.040    2.935    1.000    0.000    3.040
   446.30    3.040    2.935    1.000    0.000    3.040
   446.40    3.040    2.935    1.000    0.000    3.040
   446.50    3.040    2.935    1.000    0.000    3.040
   446.60    3.040    2.935    1.000    0.000    3.040
   446.70    3.040    2.935    1.000    0.000    3.040
   446.80    3.040    2.935    1.000    0.000    3.040
   446.90    3.040    2.935    1.000    0.000    3.040
   447.00    3.040    2.935    1.000    0.000    3.040
   447.10    3.040    2.935    1.000    0.000    3.040
   447.20    3.040    2.935    1.000    0.000    3.040
   447.30    3.040    2.935    1.000    0.000    3.040
   447.40    3.040    2.935    1.000    0.000    3.040
   447.50    3.040    2.930    1.000    0.000    3.040
   447.60    3.040    2.935    1.000    0.000    3.040
   447.70    3.040    2.930    1.000    0.000    3.040
   447.80    3.040    2.930    1.000    0.000    3.040
   447.90    3.040    2.930    1.000    0.000    3.040
   448.00    3.040    2.930    1.000    0.000    3.040
   448.10    3.040    2.930    1.000    0.000    3.040
   448.20    3.040    2.930    1.000    0.000    3.040
   448.30    3.040    2.935    1.000    0.000    3.040
   448.40    3.040    2.930    1.000    0.000    3.040
   448.50    3.040    2.930    1.000    0.000    3.040
   448.60    3.040    2.930    1.000    0.000    3.040
   448.70    3.035    2.930    1.000    0.000    3.035
   448.80    3.040    2.930    1.000    0.000    3.040
   448.90    3.040    2.930    1.000    0.000    3.040
   449.00    3.035    2.930    1.000    0.000    3.035
   449.10    3.035    2.930    1.000    0.000    3.035
   449.20    3.035    2.930    1.000    0.000    3.035
   449.30    3.035    2.930    1.000    0.000    3.035
   449.40    3.035    2.930    1.000    0.000    3.035
   449.50    3.040    2.930    1.000    0.000    3.040
   449.60    3.035    2.930    1.000    0.000    3.035
   449.70    3.035    2.930    1.000    0.000    3.035
   449.80    3.040    2.930    1.000    0.000    3.040
   449.90    3.035    2.930    1.000    0.000    3.035
   450.00    3.035    2.930    1.000    0.000    3.035
   450.10    3.035    2.930    1.000    0.000    3.035
   450.20    3.035    2.930    1.000    0.000    3.035
   450.30    3.035    2.930    1.000    0.000    3.035
   450.40    3.035    2.930    1.000    0.000    3.035
   450.50    3.040    2.935    1.000    0.000    3.040
   450.60    3.035    2.935    1.000    0.000    3.035
   450.70    3.035    2.935    1.000    0.000    3.035
   450.80    3.035    2.935    1.000    0.000    3.035
   450.90    3.035    2.930    1.000    0.000    3.035
   451.00    3.035    2.930    1.000    0.000    3.035
   451.10    3.035    2.935    1.000    0.000    3.035
   451.20    3.035    2.930    1.000    0.000    3.035
   451.30    3.035    2.930    1.000    0.000    3.035
   451.40    3.035    2.930    1.000    0.000    3.035
   451.50    3.035    2.930    1.000    0.000    3.035
   451.60    3.035    2.930    1.000    0.000    3.035
   451.70    3.035    2.930    1.000    0.000    3.035
   451.80    3.035    2.930    1.000    0.000    3.035
   451.90    3.035    2.930    1.000    0.000    3.035
   452.00    3.035    2.930    1.000    0.000    3.035
   452.10    3.035    2.930    1.000    0.000    3.035
   452.20    3.035    2.930    1.000    0.000    3.035
   452.30    3.035    2.930    1.000    0.000    3.035
   452.40    3.035    2.930    1.000    0.000    3.035
   452.50    3.035    2.930    1.000    0.000    3.035
   452.60    3.035    2.930    1.000    0.000    3.035
   452.70    3.035    2.930    1.000    0.000    3.035
   452.80    3.035    2.930    1.000    0.000    3.035
   452.90    3.035    2.930    1.000    0.000    3.035
   453.00    3.035    2.930    1.000    0.000    3.035
   453.10    3.035    2.930    1.000    0.000    3.035
   453.20    3.035    2.930    1.000    0.000    3.035
   453.30    3.035    2.930    1.000    0.000    3.035
   453.40    3.035    2.930    1.000    0.000    3.035
   453.50    3.035    2.930    1.000    0.000    3.035
   453.60    3.035    2.930    1.000    0.000    3.035
   453.70    3.035    2.930    1.000    0.000    3.035
   453.80    3.035    2.930    1.000    0.000    3.035
   453.90    3.035    2.930    1.000    0.000    3.035
   454.00    3.035    2.930    1.000    0.000    3.035
   454.10    3.035    2.930    1.000    0.000    3.035
   454.20    3.035    2.930    1.000    0.000    3.035
   454.30    3.035    2.930    1.000    0.000    3.035
   454.40    3.035    2.930    1.000    0.000    3.035
   454.50    3.035    2.930    1.000    0.000    3.035
   454.60    3.035    2.930    1.000    0.000    3.035
   454.70    3.035    2.930    1.000    0.000    3.035
   454.80    3.035    2.930    1.000    0.000    3.035
   454.90    3.035    2.930    1.000    0.000    3.035
   455.00    3.035    2.930    1.000    0.000    3.035
   455.10    3.035    2.930    1.000    0.000    3.035
   455.20    3.035    2.930    1.000    0.000    3.035
   455.30    3.035    2.930    1.000    0.000    3.035
   455.40    3.035    2.930    1.000    0.000    3.035
   455.50    3.035    2.930    1.000    0.000    3.035
   455.60    3.035    2.930    1.000    0.000    3.035
   455.70    3.035    2.930    1.000    0.000    3.035
   455.80    3.035    2.930    1.000    0.000    3.035
   455.90    3.035    2.930    1.000    0.000    3.035
   456.00    3.035    2.930    1.000    0.000    3.035
   456.10    3.035    2.930    1.000    0.000    3.035
   456.20    3.030    2.930    1.000    0.000    3.030
   456.30    3.035    2.930    1.000    0.000    3.035
   456.40    3.035    2.930    1.000    0.000    3.035
   456.50    3.035    2.930    1.000    0.000    3.035
   456.60    3.030    2.930    1.000    0.000    3.030
   456.70    3.030    2.930    1.000    0.000    3.030
   456.80    3.030    2.930    1.000    0.000    3.030
   456.90    3.035    2.930    1.000    0.000    3.035
   457.00    3.030    2.930    1.000    0.000    3.030
   457.10    3.030    2.930    1.000    0.000    3.030
   457.20    3.030    2.930    1.000    0.000    3.030
   457.30    3.030    2.930    1.000    0.000    3.030
   457.40    3.030    2.930    1.000    0.000    3.030
   457.50    3.030    2.930    1.000    0.000    3.030
   457.60    3.030    2.930    1.000    0.000    3.030
   457.70    3.030    2.930    1.000    0.000    3.030
   457.80    3.030    2.930    1.000    0.000    3.030
   457.90    3.030    2.930    1.000    0.000    3.030
   458.00    3.030    2.930    1.000    0.000    3.030
   458.10    3.030    2.930    1.000    0.000    3.030
   458.20    3.030    2.930    1.000    0.000    3.030
   458.30    3.030    2.930    1.000    0.000    3.030
   458.40    3.030    2.930    1.000    0.000    3.030
   458.50    3.030    2.930    1.000    0.000    3.030
   458.60    3.030    2.930    1.000    0.000    3.030
   458.70    3.030    2.930    1.000    0.000    3.030
   458.80    3.030    2.930    1.000    0.000    3.030
   458.90    3.030    2.930    1.000    0.000    3.030
   459.00    3.030    2.930    1.000    0.000    3.030
   459.10    3.030    2.930    1.000    0.000    3.030
   459.20    3.030    2.930    1.000    0.000    3.030
   459.30    3.030    2.930    1.000    0.000    3.030
   459.40    3.030    2.930    1.000    0.000    3.030
   459.50    3.030    2.930    1.000    0.000    3.030
   459.60    3.030    2.930    1.000    0.000    3.030
   459.70    3.030    2.930    1.000    0.000    3.030
   459.80    3.030    2.930    1.000    0.000    3.030
   459.90    3.030    2.930    1.000    0.000    3.030
   460.00    3.030    2.930    1.000    0.000    3.030
   460.10    3.030    2.930    1.000    0.000    3.030
   460.20    3.030    2.930    1.000    0.000    3.030
   460.30    3.030    2.930    1.000    0.000    3.030
   460.40    3.030    2.930    1.000    0.000    3.030
   460.50    3.030    2.930    1.000    0.000    3.030
   460.60    3.030    2.930    1.000    0.000    3.030
   460.70    3.030    2.930    1.000    0.000    3.030
   460.80    3.030    2.930    1.000    0.000    3.030
   460.90    3.030    2.930    1.000    0.000    3.030
   461.00    3.030    2.930    1.000    0.000    3.030
   461.10    3.030    2.930    1.000    0.000    3.030
   461.20    3.030    2.930    1.000    0.000    3.030
   461.30    3.030    2.930    1.000    0.000    3.030
   461.40    3.030    2.930    1.000    0.000    3.030
   461.50    3.030    2.930    1.000    0.000    3.030
   461.60    3.030    2.930    1.000    0.000    3.030
   461.70    3.030    2.930    1.000    0.000    3.030
   461.80    3.030    2.925    1.000    0.000    3.030
   461.90    3.030    2.930    1.000    0.000    3.030
   462.00    3.030    2.930    1.000    0.000    3.030
   462.10    3.030    2.930    1.000    0.000    3.030
   462.20    3.030    2.930    1.000    0.000    3.030
   462.30    3.030    2.930    1.000    0.000    3.030
   462.40    3.030    2.925    1.000    0.000    3.030
   462.50    3.030    2.925    1.000    0.000    3.030
   462.60    3.030    2.925    1.000    0.000    3.030
   462.70    3.025    2.930    1.000    0.000    3.025
   462.80    3.030    2.930    1.000    0.000    3.030
   462.90    3.025    2.925    1.000    0.000    3.025
   463.00    3.025    2.925    1.000    0.000    3.025
   463.10    3.030    2.930    1.000    0.000    3.030
   463.20    3.025    2.930    1.000    0.000    3.025
   463.30    3.025    2.925    1.000    0.000    3.025
   463.40    3.025    2.925    1.000    0.000    3.025
   463.50    3.025    2.925    1.000    0.000    3.025
   463.60    3.025    2.925    1.000    0.000    3.025
   463.70    3.025    2.925    1.000    0.000    3.025
   463.80    3.025    2.925    1.000    0.000    3.025
   463.90    3.025    2.925    1.000    0.000    3.025
   464.00    3.025    2.925    1.000    0.000    3.025
   464.10    3.025    2.925    1.000    0.000    3.025
   464.20    3.025    2.925    1.000    0.000    3.025
   464.30    3.025    2.925    1.000    0.000    3.025
   464.40    3.025    2.925    1.000    0.000    3.025
   464.50    3.025    2.925    1.000    0.000    3.025
   464.60    3.025    2.925    1.000    0.000    3.025
   464.70    3.025    2.925    1.000    0.000    3.025
   464.80    3.025    2.925    1.000    0.000    3.025
   464.90    3.025    2.925    1.000    0.000    3.025
   465.00    3.025    2.925    1.000    0.000    3.025
   465.10    3.025    2.925    1.000    0.000    3.025
   465.20    3.025    2.925    1.000    0.000    3.025
   465.30    3.025    2.925    1.000    0.000    3.025
   465.40    3.025    2.925    1.000    0.000    3.025
   465.50    3.025    2.925    1.000    0.000    3.025
   465.60    3.025    2.925    1.000    0.000    3.025
   465.70    3.025    2.925    1.000    0.000    3.025
   465.80    3.025    2.925    1.000    0.000    3.025
